Engine_Size,Mileage,Doors,Owner_Count,Price
3.1,253850,2,1,4423
2.7,87318,2,1,10553
1.0,9186,2,4,11816
3.8,276047,5,5,5079
2.4,269121,5,3,8217
3.8,164618,5,1,7107
1.6,153107,5,5,2637
4.5,117365,3,3,8052
2.8,90840,4,4,11583
1.0,251842,5,1,5763
3.5,61091,4,3,11978
3.2,143095,3,2,9038
4.6,19822,3,3,12403
4.6,264195,5,4,11116
1.7,55132,5,4,6797
2.2,278368,5,3,5232
4.8,19112,4,5,18017
2.5,126925,3,3,12661
2.7,214761,2,3,8604
2.0,194057,5,3,7018
2.0,213444,3,1,4631
4.3,86587,2,1,13168
2.5,143446,2,1,7731
1.4,206740,3,1,4565
3.3,210553,5,4,4688
3.4,41604,2,4,12167
4.4,118322,3,1,11833
2.9,49535,2,1,6909
3.4,120745,3,4,8185
1.4,115240,2,4,6795
2.4,260803,4,5,6183
1.8,94503,4,3,9109
2.9,265499,3,2,6190
2.8,79464,2,1,14710
3.8,237087,4,5,6958
2.5,209820,5,3,7603
1.2,184243,2,2,5115
2.7,206570,3,3,10368
3.7,74760,3,1,9004
2.9,223833,5,5,6923
2.9,201867,5,1,6862
2.0,292791,4,1,6344
3.9,271186,4,3,12676
1.7,295822,3,1,6483
2.0,50277,2,3,10794
2.9,136758,3,1,5764
2.6,142580,2,4,12248
4.8,198877,4,5,11022
3.8,226997,3,5,5760
4.3,255979,3,4,6880
4.0,55776,4,4,11184
3.2,125132,2,3,9597
4.1,36867,3,5,10862
4.5,98504,2,4,10329
4.7,198938,5,3,13721
4.6,80305,2,2,7993
3.3,236234,2,4,8775
3.5,57469,4,5,10050
3.1,175803,5,4,9683
4.7,115077,3,2,8898
2.8,226494,5,2,5970
2.8,66602,5,3,7367
1.2,2523,5,2,8849
2.9,44270,2,2,9914
3.6,155564,2,1,9388
3.3,47252,4,2,9754
3.9,46069,4,2,14878
3.4,71686,4,3,14966
4.6,298171,4,2,9436
2.3,274300,2,1,4514
1.5,116199,4,2,7976
1.6,43615,3,2,12427
2.0,44802,5,2,10503
1.0,221278,5,2,2874
1.1,235315,4,5,3193
4.8,76022,5,3,12179
2.7,16240,4,1,8275
4.4,217729,4,5,7745
1.8,263796,3,5,4624
3.4,117752,5,1,11244
4.9,43827,3,5,9723
2.8,30456,2,2,12090
2.2,66533,2,2,9769
4.7,23265,5,4,17134
1.5,236484,2,5,5970
3.2,34512,3,4,10809
2.2,142381,2,2,4052
4.0,286604,5,2,7367
4.8,108790,5,5,13724
3.5,196570,3,3,7268
2.4,37724,5,1,9545
3.4,212257,5,3,4154
2.7,287023,2,3,3159
2.5,36802,5,2,13963
1.2,204252,3,5,9814
1.8,83824,3,2,10123
1.4,275230,4,5,2000
4.6,12072,2,1,16758
1.5,273161,4,3,3736
3.1,189547,2,5,6709
2.3,236942,2,3,7361
2.2,170003,3,1,12399
2.7,72300,3,4,11654
3.6,107321,3,4,12553
4.7,14924,5,3,18301
1.3,96152,3,4,5276
1.2,176673,5,1,6766
3.5,89607,2,2,10907
4.2,21962,3,4,10860
1.5,277787,4,2,5544
2.6,185366,3,4,6992
3.6,246760,3,5,9064
4.5,141286,4,1,10274
4.3,247270,2,2,9754
3.3,11758,5,1,15264
1.7,149550,2,3,8409
4.4,106352,2,5,8272
2.7,87328,5,1,11253
2.0,102798,3,3,12944
4.2,72222,2,2,10155
1.9,190145,2,2,7597
4.6,15033,2,1,15799
4.5,257396,2,5,12952
2.4,227774,3,2,8244
4.6,133079,4,1,7838
4.8,212662,2,5,8246
1.3,232567,5,5,7748
4.0,288560,4,2,4728
2.5,1907,4,3,8061
2.6,203082,3,3,7438
3.2,8437,5,1,9731
3.0,265576,3,1,2988
2.3,152081,5,3,11658
3.9,59761,5,2,8904
1.7,261866,3,3,2662
1.6,294269,5,3,3714
4.8,137191,3,5,16556
4.0,86374,3,1,6972
4.7,113957,5,4,8620
2.9,131448,3,2,13271
3.2,61057,4,5,11278
1.7,117433,5,3,5451
3.1,137931,5,5,7141
4.0,187692,2,3,7546
3.6,197080,5,1,9958
2.2,181478,3,2,7070
1.4,90048,3,2,6699
1.7,92490,3,3,9350
1.1,178300,5,2,8434
1.3,299270,4,5,7314
4.2,152296,4,3,6754
2.8,253986,4,4,8620
1.2,276224,4,5,6875
4.7,15328,4,3,13893
2.9,77600,2,2,8948
3.6,250119,4,1,6297
1.9,272693,4,4,6846
2.0,135568,5,5,6688
3.9,28072,5,3,8038
3.5,182277,5,1,3954
4.6,275523,2,1,10889
3.9,256588,2,4,11768
1.3,50330,4,2,8993
4.2,256480,5,5,8570
2.4,86050,3,5,10279
2.8,275450,3,5,8591
2.4,78065,4,5,7338
2.1,151769,3,3,10064
3.0,26071,5,4,8078
2.9,67698,4,2,9546
3.8,285303,3,2,5893
3.0,217899,3,3,6142
3.6,243957,2,1,5920
3.6,225488,4,2,7090
3.2,246601,5,5,10267
4.3,46141,5,2,11677
4.9,205850,2,4,7683
3.5,188157,2,1,7736
4.7,192826,3,3,13343
1.5,285725,5,4,5885
4.1,7131,3,4,9557
3.6,29915,4,1,9301
3.8,137014,4,3,12159
3.8,122932,3,1,9741
4.7,198120,5,1,10237
3.2,98303,5,5,11933
2.6,246894,5,1,4262
1.7,43287,4,2,9034
4.7,172984,3,1,8540
4.4,88847,4,5,11623
4.7,237644,2,3,5547
3.6,187515,2,5,14049
2.8,200704,4,2,5485
1.3,149961,3,3,4200
3.2,97392,4,2,11152
3.2,275008,4,4,7699
2.4,175959,4,3,10580
2.4,155609,3,1,6587
3.2,248673,4,5,12726
2.0,200336,2,1,2993
3.7,139219,2,4,11615
1.4,39761,3,3,13104
3.6,78107,5,1,11837
4.7,103409,4,3,9831
1.8,143927,2,3,6221
3.1,216534,4,1,9169
4.6,116970,5,5,6960
2.3,289970,5,3,2800
1.9,157086,3,2,10358
4.6,118860,3,2,14122
3.5,216165,2,4,4576
2.7,63462,5,2,12430
3.1,111568,3,3,13468
4.3,197059,5,3,10358
3.4,277467,2,3,6450
1.5,141067,2,4,3678
4.2,6591,3,1,15768
3.2,65769,2,1,13284
4.3,259080,4,2,10918
1.5,82106,5,1,8457
3.3,198138,5,3,8837
1.8,277426,3,1,2451
2.4,58716,4,1,10725
4.7,142982,5,3,13840
3.3,134867,2,3,7002
1.7,96592,5,1,5968
2.4,73797,2,1,11924
4.6,279125,3,3,8217
3.6,253554,3,4,8628
1.6,47344,4,5,10153
1.8,166364,2,3,5072
1.7,248458,4,1,3530
2.6,83858,4,1,7822
2.1,23698,4,4,14626
3.5,212019,4,4,8759
1.6,138513,4,2,8929
3.5,203096,3,2,4838
1.6,169514,5,2,12709
2.0,52900,3,2,10142
2.3,94746,2,1,7605
3.5,104861,3,2,12302
4.4,295496,4,3,7990
4.7,98919,4,2,9621
4.6,191468,5,2,12470
3.1,86334,5,5,9173
3.5,156493,4,4,6070
2.4,236192,4,2,8576
4.1,234926,5,5,10001
2.3,124587,4,5,7408
3.0,264211,3,1,5115
1.3,28680,5,4,10226
4.5,149922,4,4,13901
1.9,244021,5,1,4819
3.2,191991,2,5,4060
3.9,115410,2,2,15191
1.6,143592,4,5,7628
1.4,37958,4,4,11440
3.0,264912,5,1,10201
3.0,57429,3,5,14351
1.4,17667,3,1,13246
1.2,88600,2,3,6828
2.0,32519,2,5,7549
3.3,32629,2,5,13847
2.9,274598,3,1,4208
2.0,291584,4,2,5468
2.1,85445,4,1,8591
1.4,16367,4,4,9472
3.8,36358,2,5,9172
3.2,90532,3,3,6389
3.3,172923,2,2,12741
3.1,18032,5,2,13139
4.0,146172,2,4,13776
4.7,112996,5,4,8140
4.3,285783,4,1,4184
1.7,99211,2,3,5415
2.8,245164,2,1,6096
4.7,170105,5,3,13997
3.4,142096,5,4,9258
4.9,117711,4,2,15745
3.5,59665,3,1,15006
1.1,129020,5,2,6219
2.6,115173,2,4,6896
3.0,16540,2,1,9569
3.9,56022,4,4,9279
2.9,98160,2,4,12436
1.8,31221,4,1,12275
4.1,38123,4,2,8037
2.1,242155,4,4,2000
1.5,14232,5,1,13715
3.6,183970,2,5,7620
3.5,122697,4,4,11146
2.7,295220,2,3,10395
4.8,185463,2,5,8290
1.4,58416,3,1,8931
4.8,135967,4,2,7680
1.6,157351,2,5,5852
4.8,17704,4,1,11245
3.5,242941,5,1,7541
1.4,139151,4,4,9216
1.0,256630,5,1,5667
2.2,3482,4,1,6530
4.2,182510,4,4,12949
2.9,267772,2,3,5244
1.8,283202,5,3,3535
4.9,96380,3,5,9172
1.1,149277,5,2,4014
2.5,205614,4,3,9787
4.8,152453,4,2,9350
1.2,4980,5,5,10600
4.6,236646,5,4,10167
3.1,3817,3,1,13723
3.0,271324,5,3,9773
4.8,139375,4,5,9512
3.6,66083,2,3,13078
4.6,37782,5,5,16544
2.3,148008,4,1,10639
3.0,136599,5,5,11268
2.9,59216,2,1,8215
3.3,77283,3,2,12954
4.5,77159,4,1,11156
2.5,192443,2,5,8151
2.3,101136,4,4,13277
4.8,189504,5,4,10609
4.8,217019,5,4,8359
3.6,98150,2,1,9237
3.5,44304,5,5,12813
2.8,72677,5,3,12746
5.0,251657,2,1,6166
3.8,159289,5,2,7314
2.5,180517,4,5,6889
2.0,25189,4,1,10996
1.8,215686,2,1,5186
3.3,241454,2,3,5370
1.2,83276,2,3,8634
4.1,69875,5,2,8902
3.9,294391,5,4,7012
1.2,227806,3,5,5643
4.8,280697,5,5,9186
4.2,25155,3,2,13496
3.2,128745,5,2,10025
3.7,93100,5,5,10438
1.0,265067,2,2,7198
1.8,169832,4,2,10703
4.9,299872,5,5,7402
1.3,29178,3,4,7516
2.1,120489,2,1,10390
3.1,68912,4,2,8521
2.5,35984,5,5,7980
3.6,269148,2,4,4517
1.6,217311,3,2,3453
3.7,175163,2,5,8696
3.1,65766,4,2,14484
1.7,287222,5,1,2000
3.0,260437,2,5,9891
4.2,272984,4,5,8040
3.4,210479,5,5,5090
4.4,169013,4,2,5419
2.5,59054,5,2,10418
4.0,119893,5,4,7802
2.2,269108,4,5,5417
4.1,228873,2,3,6322
4.1,209373,3,3,5912
4.0,225497,5,1,6190
4.3,20535,3,5,15089
4.0,106223,4,4,8475
3.9,1639,4,5,15667
2.0,277609,3,4,2000
2.7,83722,5,1,8525
1.8,43859,2,3,12522
4.5,12159,2,4,13556
3.1,118970,3,2,12620
4.9,170433,5,2,10991
5.0,297032,5,5,9259
2.1,122987,4,1,10340
1.3,145662,4,3,4286
3.6,207893,2,2,5942
2.4,116682,2,3,10166
2.2,123732,3,2,8625
3.9,34167,3,4,14816
3.4,19996,3,2,8000
4.6,206405,5,5,10671
4.8,142494,2,2,11750
3.6,173748,4,5,5825
1.2,222661,3,4,6246
4.9,102089,5,5,15058
2.8,260479,3,1,8290
3.4,278091,3,2,5338
3.6,207321,5,2,5453
2.8,230958,4,1,9180
4.5,65084,3,3,12198
4.4,97612,4,4,14147
3.2,73151,4,4,8736
4.0,210158,2,2,9696
1.4,244698,3,4,9506
2.2,274304,3,5,4113
3.9,154684,3,3,13806
4.4,149337,5,3,13413
4.0,271248,4,2,6575
2.5,98962,3,4,6820
1.3,164120,5,2,8417
1.9,24515,2,5,15609
2.4,180980,5,2,11280
3.0,42460,4,1,14250
1.6,14853,3,3,8902
2.1,70286,3,1,6294
2.3,270864,2,1,7682
4.0,126329,5,2,10073
3.8,226739,4,4,6165
4.5,274401,4,3,5111
2.1,227696,4,3,9046
3.7,74492,4,1,12810
2.9,135747,4,4,10885
3.0,30805,5,3,9783
1.5,199403,3,5,10511
1.1,289881,3,3,2000
4.6,292227,2,1,9755
1.4,110132,2,5,10397
3.9,289316,3,2,7113
2.8,281596,5,5,8868
4.6,28657,4,4,16326
1.6,209694,5,5,2000
2.5,296480,2,3,3670
1.4,193425,5,3,3731
2.3,142028,2,4,4759
4.6,12628,2,1,10047
4.7,91544,3,1,14969
4.9,30188,5,1,10496
1.6,67192,2,4,9156
5.0,248527,3,2,5429
3.0,245888,3,1,3082
1.4,153024,4,1,5939
2.5,9847,4,4,13303
4.8,40530,2,3,11689
3.8,189193,3,5,7116
3.5,288928,3,3,2721
2.7,154055,5,4,10318
4.5,168429,5,5,8931
1.1,53792,3,5,8624
4.2,185660,2,4,4586
1.5,233134,4,1,4237
1.2,254393,4,1,8112
3.0,99726,5,1,9805
2.5,226047,3,1,4279
2.1,20238,5,3,8195
4.6,236754,3,5,12464
2.0,82299,3,2,8654
2.8,63673,3,3,9026
3.3,124811,5,5,9403
1.3,32956,5,4,7840
2.6,237475,5,4,6050
4.8,71134,4,5,8977
4.5,284826,2,4,4703
5.0,288094,5,1,4238
1.5,160968,5,2,5880
4.4,293148,4,1,4737
2.3,283017,2,1,2239
4.0,13396,3,5,11232
4.4,39084,3,5,10418
1.8,116261,4,2,9874
4.5,79478,4,4,15910
3.7,180656,2,2,6686
1.2,15053,3,4,8698
4.0,258945,4,3,6021
4.7,190657,4,5,11886
3.6,85702,4,1,10885
3.7,75401,4,5,8891
1.5,276618,5,5,7667
2.8,88059,3,4,8838
2.1,36496,3,4,5770
3.4,165315,3,4,8293
1.2,216797,5,2,6264
1.8,287756,5,5,6844
1.5,138200,3,1,6936
5.0,266558,2,2,10968
1.2,180993,3,5,7380
3.2,293123,3,4,6737
1.9,92722,2,2,8545
4.4,156422,5,3,8871
3.0,19128,3,1,8717
4.1,159375,2,4,12412
3.5,58297,4,2,13734
2.7,112323,4,2,10553
2.4,144613,4,2,8907
1.9,195977,4,1,6080
2.8,67531,3,1,5549
4.9,89605,5,5,12607
3.4,66782,5,2,7364
3.7,215352,2,4,6092
3.7,112013,5,3,7459
4.6,190787,5,2,8284
3.6,230081,4,3,10298
2.5,153086,4,4,8038
2.8,114152,3,1,7616
4.7,140219,5,4,8595
4.8,192258,4,1,8354
4.2,207120,2,4,8257
1.4,65373,3,4,8292
4.9,91708,3,4,14565
3.1,151772,3,2,10564
4.0,42653,5,3,16146
3.0,9880,4,5,10702
1.4,158390,3,3,7632
4.5,904,3,4,11681
2.5,131432,4,5,10671
4.5,174030,4,3,10319
2.2,299385,3,1,3312
2.7,153829,4,4,9323
3.9,258572,5,4,7328
1.8,245309,3,5,4593
1.5,156595,2,1,10668
3.4,243546,3,2,8629
2.9,83358,5,4,7732
3.8,206636,2,2,10767
4.8,114120,4,5,13517
1.5,79587,4,3,8908
2.2,14245,3,1,12815
1.3,3066,5,4,12138
3.6,249838,4,3,6103
4.4,294239,2,3,8615
2.0,107656,2,5,10546
4.9,221594,5,5,10568
2.6,241277,3,1,9774
4.6,437,3,2,13091
1.7,202918,3,3,5941
2.1,220704,3,4,2000
4.4,231171,2,5,8976
3.5,2288,3,5,11654
3.0,89882,5,5,9902
3.1,7341,5,4,15853
2.2,71850,3,2,6963
2.5,31834,4,3,11663
4.2,54454,2,2,10810
2.0,188473,2,5,9930
2.9,266532,2,3,9969
1.3,134865,5,5,4302
4.2,172471,4,1,9850
2.0,289946,2,1,8001
1.7,241494,4,1,4270
2.9,133338,3,1,5533
4.3,230823,5,1,12083
4.7,51156,4,3,13876
2.7,7234,4,4,8155
1.4,264092,3,1,2000
1.8,180423,3,3,4391
2.2,83519,2,3,9529
1.8,209216,3,3,7115
2.2,188173,3,5,7236
1.7,184210,2,3,5915
1.1,235097,4,2,4098
4.7,92327,2,4,9553
4.2,39016,3,3,14019
2.3,197549,2,3,8149
4.1,90811,3,4,11183
4.1,192897,5,3,13142
2.9,218335,4,2,8433
3.6,172993,4,1,6840
4.7,287375,3,5,9252
4.9,284339,5,2,10013
3.9,268167,3,3,8136
4.4,209455,3,5,9810
2.1,247483,4,4,6950
4.9,113616,3,3,14227
4.5,13424,3,5,10131
2.4,40005,2,1,6899
3.2,53874,5,4,8322
4.8,224853,2,1,9402
4.5,174315,4,4,13113
4.3,270670,3,2,5386
4.2,259739,4,1,6805
3.7,126660,5,2,7366
4.7,183276,3,5,14634
1.4,291291,4,4,3474
3.3,122967,3,3,9240
3.1,80423,3,3,7191
3.9,258964,2,3,5320
4.1,53559,2,1,8928
2.1,23508,3,2,9229
2.6,190357,5,4,9092
3.7,98183,2,4,6736
4.1,194680,4,1,9706
3.4,220116,4,3,4297
2.0,218600,2,1,6428
2.4,242797,2,3,8444
1.3,195406,3,1,5491
1.7,205613,5,5,4987
4.0,39843,4,5,15603
3.2,74305,3,5,7013
3.2,247360,4,1,4252
3.0,9463,4,4,11910
2.5,65264,2,5,11994
3.6,85010,4,1,10799
2.7,181856,2,1,5862
3.4,83750,5,4,8525
1.8,142119,4,3,9257
4.4,97537,4,3,12249
3.0,20308,3,4,15293
4.5,204561,5,2,9808
4.9,268777,2,5,12124
3.3,64548,3,1,13809
1.4,208998,2,4,6620
1.3,263968,4,1,2120
4.3,20484,3,2,15990
3.3,95902,4,2,13081
1.4,103578,2,4,8728
4.3,80192,3,5,9296
1.9,51361,4,3,8472
3.7,207358,2,3,13752
2.7,232392,5,5,9552
4.6,222292,4,3,6354
1.4,288198,2,2,2736
2.6,67976,4,5,12440
4.0,1383,4,4,10872
3.8,262618,3,1,4147
1.5,125435,4,2,8491
1.8,230631,2,3,10087
1.5,154191,5,5,4916
2.2,212060,5,4,5058
3.6,222222,4,1,5955
3.4,212166,2,2,9756
3.2,93604,4,5,13027
4.5,202890,3,4,7542
4.1,133938,3,3,9721
1.6,198863,4,3,9622
3.1,31670,3,2,9266
3.3,92704,2,1,5545
3.5,147604,4,3,10447
1.9,24244,4,4,12815
3.0,34648,2,5,13107
4.1,139325,5,3,12213
4.5,292614,4,2,4547
1.5,93634,3,3,8227
3.1,168566,2,5,7128
3.1,225747,3,2,9485
1.2,201386,5,3,7072
1.8,264223,3,1,3615
3.1,174169,2,2,11416
1.1,291608,4,3,4567
3.9,128902,2,4,13221
2.9,120127,4,5,10897
3.0,296982,2,5,8060
4.3,60987,4,3,11080
1.5,294361,3,1,4912
4.6,289058,4,2,4718
4.4,192668,4,2,11746
1.7,59558,4,2,7308
3.5,217659,2,3,9246
1.5,91828,3,5,7763
2.1,44690,3,4,8306
3.7,182293,2,4,9254
3.2,226042,4,5,9679
4.0,156848,5,5,5263
1.2,11565,4,4,11968
1.4,86788,5,4,7964
4.4,139803,3,4,14503
1.7,237985,5,1,4040
2.6,166129,2,2,7577
3.5,241961,3,1,9960
1.1,235673,3,2,8086
3.8,234430,3,1,8711
4.7,150442,3,5,7291
2.2,184186,2,5,6216
1.7,52144,4,1,11657
2.9,116858,4,3,8562
4.5,37452,3,2,11750
1.6,12478,5,5,6050
1.2,85386,3,4,4592
3.4,200597,4,1,5588
1.8,44891,2,3,6502
3.0,39526,5,3,13209
1.5,42171,3,4,8256
4.0,138575,2,4,13828
2.5,73285,5,3,14234
2.2,67973,2,1,8540
5.0,50096,2,2,12498
1.9,13435,3,5,8531
3.5,202264,5,4,3554
2.2,161642,3,1,7767
4.6,173195,3,3,14036
3.7,28336,5,5,11533
3.4,194364,2,5,6912
3.6,91365,2,2,9172
4.1,72819,3,4,16143
3.3,31069,3,5,12778
2.1,165428,3,1,6891
4.6,20308,3,4,10993
4.1,70784,4,2,6784
3.1,43525,4,5,10329
3.6,228784,4,2,6524
1.4,244511,3,5,4409
2.2,62278,4,3,7254
2.3,146849,2,5,10663
3.0,173506,2,1,8729
1.2,190846,2,5,10383
2.9,8842,5,2,12223
4.2,21289,2,5,15474
3.8,271969,5,4,6960
3.4,169381,2,3,12512
4.3,117685,3,5,6346
3.7,96918,4,5,10061
1.5,208293,2,4,7834
2.8,135966,3,1,8780
2.8,293330,3,3,5133
4.1,244248,4,5,8015
2.4,235850,4,4,5783
2.0,115571,2,3,11088
1.8,36507,4,5,9069
1.7,210171,5,2,3696
3.6,245796,4,2,10684
4.9,12671,2,5,14946
3.6,259700,4,5,3106
3.6,173500,4,2,6630
2.1,281615,3,1,8967
2.2,142392,5,1,9452
1.6,189334,3,2,8813
1.2,55663,3,5,4486
2.1,229332,4,1,11713
4.4,120374,2,1,8492
1.8,36064,4,3,11178
4.9,247925,4,5,8241
3.2,142564,3,1,14848
3.1,196995,3,2,9860
3.1,74502,5,5,13609
2.7,298757,3,5,6124
2.0,179010,2,3,6919
1.8,97552,3,4,8548
1.4,105088,2,1,3698
3.8,149573,3,4,6708
3.9,21396,4,2,12972
3.9,84234,5,2,7915
1.5,87831,4,2,7743
4.0,109649,5,5,12507
1.4,28004,4,1,13039
2.9,259817,3,5,6403
4.5,233742,2,1,10325
3.3,172227,3,3,9955
5.0,13473,5,4,14630
3.5,170089,2,1,5098
3.1,54614,2,4,12107
3.8,276138,2,1,6177
1.2,227665,4,2,2546
2.1,85775,4,2,10784
3.0,7623,3,1,13947
4.1,134712,2,2,7305
2.6,252720,4,2,6345
2.2,69374,4,1,11212
4.5,286355,4,2,12972
1.6,3022,5,2,13539
3.5,140717,3,5,6885
1.4,94696,2,5,11206
1.9,36648,5,3,7767
3.2,182056,3,4,7258
2.9,210486,2,2,6390
2.0,119785,5,1,7504
2.2,222571,4,4,11348
3.7,181782,5,5,8664
3.3,277925,4,2,5441
3.7,206605,4,5,7267
3.6,288298,4,3,4034
1.3,34356,5,1,9812
3.3,204468,2,4,5110
2.1,164847,2,4,7003
4.9,256751,4,4,5964
2.8,199301,4,1,10513
1.8,146938,4,5,11061
1.6,185420,5,3,6291
1.7,185988,3,4,9680
4.0,294825,2,2,7503
1.6,186782,5,4,6764
2.3,138932,2,5,7221
3.2,32252,5,4,10354
3.2,152776,5,2,7244
3.5,61700,2,4,10766
4.8,31848,2,1,14563
1.3,3788,3,1,12924
3.2,60084,3,2,13298
4.6,72025,5,2,14159
1.7,251783,3,3,7264
3.5,35655,5,4,12686
2.5,11001,4,3,12079
4.7,48097,3,1,8738
1.3,9218,2,5,14115
2.6,73774,2,4,13624
2.7,183051,4,1,7238
2.2,124510,4,1,7809
5.0,200981,5,5,8680
3.4,17194,2,5,9556
4.0,108716,5,5,10025
1.4,6319,5,3,11973
1.5,100084,2,3,8998
3.7,59678,3,2,11106
3.3,167096,2,1,8958
1.4,290186,5,1,6196
4.5,186080,4,5,9878
2.0,67832,3,2,5043
3.9,72828,3,1,12343
1.0,13682,4,5,9026
2.5,103334,5,2,6633
2.8,125172,2,3,12296
3.4,3514,4,1,9529
3.8,106591,4,3,10168
2.6,211463,5,1,4870
1.1,134479,2,4,7110
4.6,166993,4,4,13960
2.2,238229,5,1,2000
4.9,165196,5,5,12796
4.9,65918,2,3,12981
2.2,284632,3,1,3607
2.4,133294,2,4,11834
3.1,72724,2,4,10845
1.0,151252,5,2,7174
4.6,182736,2,4,8945
4.9,116854,5,3,10862
1.1,245891,2,5,2682
4.9,285701,4,5,4485
1.1,164969,2,2,8500
3.3,21306,4,4,10773
1.9,152772,2,2,8044
4.5,279351,3,2,3612
2.0,36156,4,3,8376
1.7,130959,4,4,12380
2.6,145953,5,1,7780
4.3,13344,2,4,16133
4.6,39465,5,1,14810
2.9,65347,3,2,6893
4.4,275360,2,2,5492
1.6,239060,4,3,4218
4.5,141572,3,5,14168
2.0,174164,3,5,6616
5.0,260953,5,4,13980
2.0,55370,5,5,12692
4.0,161431,5,4,9971
3.3,159349,3,2,7013
2.5,177299,3,1,9054
4.3,76005,2,1,11979
1.7,102549,2,5,4349
3.3,72117,2,5,8357
4.4,90949,3,5,9181
3.0,77132,5,1,10957
2.6,96132,2,5,10677
3.6,214703,4,2,10505
1.3,61157,3,4,7276
3.1,220120,2,2,7497
4.0,127914,5,2,9541
4.7,93908,3,2,11121
2.6,271567,2,2,7168
4.4,67229,4,2,12255
4.5,217628,2,5,9047
1.0,12018,4,3,6359
4.1,164557,5,4,7008
3.3,48225,2,4,9835
2.6,80745,3,1,10485
4.2,216108,4,2,11177
3.3,131367,2,1,12672
1.8,36797,4,2,8364
3.4,136205,3,2,7175
2.5,89271,4,1,9614
4.3,268505,3,2,6029
2.5,252912,2,5,7941
1.2,109357,4,1,9312
4.4,205760,5,1,10384
2.3,8332,5,2,8733
1.6,36774,2,2,11864
3.4,293281,2,3,7134
4.3,28597,2,4,8428
2.4,241576,4,3,10068
3.3,6686,2,1,11966
4.5,251675,2,4,5066
4.8,293448,3,5,10531
3.3,218104,2,1,7337
4.0,54474,2,1,11110
3.0,206883,3,5,5762
4.5,159818,2,2,10303
1.6,221369,2,2,10072
4.7,200779,2,5,9484
4.8,177302,4,5,12253
2.6,114586,3,1,10708
1.3,166014,3,5,2379
1.5,193631,3,1,8327
2.5,28536,5,2,10629
4.7,153813,3,4,8223
3.0,108785,2,5,10524
3.5,62128,2,4,11357
4.2,5872,5,1,14182
2.6,63914,2,3,9021
2.1,104625,4,1,9007
3.2,245916,2,2,3881
1.6,37980,3,1,9640
4.1,172905,4,3,7741
4.2,271987,2,5,4960
2.0,36038,2,2,13379
2.2,167698,5,5,6546
1.7,299534,3,1,6109
1.1,96388,4,4,7472
3.8,184018,2,1,10819
4.9,70218,2,1,11795
3.4,17084,3,4,13858
1.5,205090,5,1,4798
3.7,279200,2,1,10516
1.4,66560,2,1,10868
3.2,28310,2,1,8233
2.8,224164,2,4,6016
1.3,281063,5,1,2478
1.0,47989,2,5,7140
4.9,189191,4,2,6716
2.9,12730,4,5,10745
1.4,41238,3,4,7275
2.4,274652,4,3,5506
3.5,287320,5,4,4153
3.1,200782,2,1,8784
1.7,227276,2,2,2454
2.3,30705,5,1,12185
3.3,288979,5,3,2220
2.9,128507,2,2,4729
3.9,95603,3,5,13987
1.6,17382,4,4,7752
2.1,192683,3,2,3846
2.3,287595,5,4,8948
4.1,26324,4,2,13773
4.1,178881,4,4,8522
3.7,28519,5,1,14829
1.2,216164,5,3,8576
4.8,137306,3,1,11753
3.7,72661,4,4,11846
2.5,21694,2,4,15366
1.2,224667,2,4,2000
4.6,152438,3,5,10951
1.6,282744,3,2,5545
1.3,94622,5,5,10107
3.4,243085,2,2,4938
2.4,156159,5,3,7076
3.8,85961,5,4,12480
4.0,52735,2,1,9045
1.9,13436,4,1,10131
3.3,3960,4,2,8320
2.2,250415,5,1,5891
1.2,256752,2,2,5564
4.9,249726,5,3,10205
3.2,194326,2,3,5013
4.3,123202,4,1,12735
4.6,162928,3,3,13141
1.2,22996,2,1,7640
1.5,124441,3,4,4111
4.4,131915,4,5,14161
1.5,109854,3,3,6102
3.6,80842,5,2,9083
3.7,47315,2,2,10753
3.1,295843,2,1,5183
3.0,132867,3,4,8042
2.2,80426,5,2,12991
3.9,187853,5,2,8342
2.3,24620,2,4,9207
4.6,287534,4,2,9449
4.0,159448,5,1,4911
2.1,242002,3,4,6559
1.7,53796,3,2,9724
2.9,3214,4,4,9335
3.7,274678,5,4,3606
3.4,196637,2,2,11567
3.9,200557,5,5,8888
4.3,84833,4,4,9203
2.7,259731,3,5,7305
2.4,240972,2,3,8580
4.7,271069,5,5,7278
2.3,197991,4,1,3040
2.8,141669,4,2,11166
2.8,266566,3,3,8268
1.8,265824,2,2,5883
4.0,94668,2,2,11706
4.7,112242,5,3,10555
3.4,213200,4,3,8636
2.8,42849,3,5,11843
1.8,114519,5,5,9009
1.4,105124,3,5,6097
1.8,181873,5,1,7462
1.8,271568,2,1,3468
1.9,112186,4,2,4956
1.8,42008,2,3,8359
4.0,286041,2,2,7879
2.7,156622,2,5,11567
3.2,31309,3,2,9373
4.1,112165,2,5,11956
3.4,125102,2,4,8697
2.0,34636,5,4,12007
3.7,188995,4,3,11120
4.1,162517,4,4,8649
2.4,113336,2,3,7533
1.9,22913,3,2,8241
3.8,293559,5,5,9128
3.0,175145,3,3,8397
4.0,276921,5,2,9561
4.3,297597,5,5,10348
4.4,55525,5,5,12989
4.9,221213,3,5,5475
3.3,83483,5,4,10730
3.0,122439,2,2,5251
4.1,216957,5,2,4460
1.6,139937,4,3,5401
3.7,209358,5,5,8112
